session_date,dir,entry_utc,exit_utc,gc_in,gc_out,si_in,si_out,si_per_gc,gross_usd,net_usd,cum_gross
2011-08-24,SHORT_GC,2011-08-24 02:00:00+00:00,2011-08-24 06:00:00+00:00,1855.9,1845.5,42.42,41.87,0.4375,-136.64,-161.35,2104.48
2011-08-24,LONG_GC,2011-08-24 10:00:00+00:00,2011-08-24 14:00:00+00:00,1847.9,1778.7,42.06,40.495,0.4375,-7.28,-31.99,2097.2
2011-08-25,LONG_GC,2011-08-25 02:00:00+00:00,2011-08-25 06:00:00+00:00,1763.3,1744.8,40.01,39.95,0.4417,-158.5,-183.21,1938.7
2011-08-25,SHORT_GC,2011-08-25 10:00:00+00:00,2011-08-25 14:00:00+00:00,1710.5,1745.2,39.0,40.28,0.4417,218.38,193.67,2157.08
2011-08-26,SHORT_GC,2011-08-26 02:00:00+00:00,2011-08-26 06:00:00+00:00,1768.8,1772.3,40.76,40.465,0.4311,-162.18,-186.89,1994.9
2011-08-26,LONG_GC,2011-08-26 10:00:00+00:00,2011-08-26 14:00:00+00:00,1788.5,1792.2,40.955,40.88,0.4311,69.33,44.62,2064.23
2011-08-29,SHORT_GC,2011-08-29 02:00:00+00:00,2011-08-29 06:00:00+00:00,1819.4,1818.2,41.18,41.065,0.4407,-38.68,-63.39,2025.55
2011-08-29,LONG_GC,2011-08-29 10:00:00+00:00,2011-08-29 14:00:00+00:00,1820.0,1793.8,41.15,40.81,0.4407,-112.16,-136.87,1913.39
2011-08-30,SHORT_GC,2011-08-30 02:00:00+00:00,2011-08-30 06:00:00+00:00,1798.9,1799.6,40.705,40.62,0.4378,-44.21,-68.92,1869.18
2011-08-30,LONG_GC,2011-08-30 10:00:00+00:00,2011-08-30 14:00:00+00:00,1795.7,1831.5,40.855,41.535,0.4378,60.31,35.6,1929.49
2011-08-31,LONG_GC,2011-08-31 02:00:00+00:00,2011-08-31 06:00:00+00:00,1836.1,1836.5,41.43,41.47,0.4448,-13.79,-38.5,1915.7
2011-08-31,LONG_GC,2011-08-31 10:00:00+00:00,2011-08-31 14:00:00+00:00,1835.4,1828.4,41.49,41.64,0.4448,-136.72,-161.43,1778.98
2011-09-01,LONG_GC,2011-09-01 02:00:00+00:00,2011-09-01 06:00:00+00:00,1826.8,1821.8,41.705,41.495,0.4396,42.32,17.61,1821.3
2011-09-01,LONG_GC,2011-09-01 10:00:00+00:00,2011-09-01 14:00:00+00:00,1821.5,1823.0,41.5,41.455,0.4396,34.78,10.07,1856.08
2011-09-02,LONG_GC,2011-09-02 02:00:00+00:00,2011-09-02 06:00:00+00:00,1831.0,1832.6,41.72,41.665,0.4401,40.2,15.49,1896.28
2011-09-02,LONG_GC,2011-09-02 10:00:00+00:00,2011-09-02 14:00:00+00:00,1855.0,1878.5,42.34,43.055,0.4401,-79.64,-104.35,1816.64
2011-09-05,SHORT_GC,2011-09-05 02:00:00+00:00,2011-09-05 06:00:00+00:00,1882.5,1881.3,43.13,43.14,0.4357,16.36,-8.35,1833.0
2011-09-05,SHORT_GC,2011-09-05 10:00:00+00:00,2011-09-05 14:00:00+00:00,1898.7,1902.0,43.08,43.01,0.4357,-63.5,-88.21,1769.5
2011-09-06,SHORT_GC,2011-09-06 02:00:00+00:00,2011-09-06 06:00:00+00:00,1901.7,1922.6,43.085,43.155,0.4433,-177.97,-202.68,1591.53
2011-09-06,SHORT_GC,2011-09-06 10:00:00+00:00,2011-09-06 14:00:00+00:00,1899.4,1906.7,42.595,42.67,0.4433,-39.75,-64.46,1551.78
2011-09-07,SHORT_GC,2011-09-07 02:00:00+00:00,2011-09-07 06:00:00+00:00,1875.8,1840.9,42.01,41.425,0.4466,87.73,63.02,1639.51
2011-09-07,SHORT_GC,2011-09-07 10:00:00+00:00,2011-09-07 14:00:00+00:00,1844.7,1805.8,41.445,40.855,0.4466,125.5,100.79,1765.01
2011-09-08,SHORT_GC,2011-09-08 02:00:00+00:00,2011-09-08 06:00:00+00:00,1838.3,1842.2,41.71,41.845,0.4374,20.05,-4.66,1785.06
2011-09-08,LONG_GC,2011-09-08 10:00:00+00:00,2011-09-08 14:00:00+00:00,1834.7,1856.4,41.78,42.37,0.4374,-41.07,-65.78,1743.99
2011-09-09,LONG_GC,2011-09-09 02:00:00+00:00,2011-09-09 06:00:00+00:00,1863.4,1874.8,42.325,42.57,0.4415,5.83,-18.88,1749.82
2011-09-09,LONG_GC,2011-09-09 10:00:00+00:00,2011-09-09 14:00:00+00:00,1833.2,1844.3,41.88,41.665,0.4415,205.92,181.21,1955.74
2011-09-12,LONG_GC,2011-09-12 02:00:00+00:00,2011-09-12 06:00:00+00:00,1852.5,1852.3,41.335,41.18,0.4492,67.63,42.92,2023.37
2011-09-12,LONG_GC,2011-09-12 10:00:00+00:00,2011-09-12 14:00:00+00:00,1838.2,1838.7,41.125,41.185,0.4492,-21.95,-46.66,2001.42
2011-09-13,LONG_GC,2011-09-13 02:00:00+00:00,2011-09-13 06:00:00+00:00,1834.6,1829.0,41.02,40.87,0.4503,11.55,-13.16,2012.97
2011-09-13,SHORT_GC,2011-09-13 10:00:00+00:00,2011-09-13 14:00:00+00:00,1814.2,1819.4,40.405,40.59,0.4503,31.31,6.6,2044.28
2011-09-14,SHORT_GC,2011-09-14 02:00:00+00:00,2011-09-14 06:00:00+00:00,1846.3,1830.7,41.23,40.91,0.446,13.29,-11.42,2057.57
2011-09-14,LONG_GC,2011-09-14 10:00:00+00:00,2011-09-14 14:00:00+00:00,1834.5,1820.6,41.115,40.5,0.446,135.28,110.57,2192.85
2011-09-15,SHORT_GC,2011-09-15 02:00:00+00:00,2011-09-15 06:00:00+00:00,1817.5,1817.4,40.62,40.585,0.4468,-14.64,-39.35,2178.21
2011-09-15,LONG_GC,2011-09-15 10:00:00+00:00,2011-09-15 14:00:00+00:00,1808.7,1785.5,40.495,40.01,0.4468,-15.29,-40.0,2162.92
2011-09-16,LONG_GC,2011-09-16 02:00:00+00:00,2011-09-16 06:00:00+00:00,1778.8,1772.8,39.685,39.655,0.4485,-46.54,-71.25,2116.38
2011-09-16,LONG_GC,2011-09-16 10:00:00+00:00,2011-09-16 14:00:00+00:00,1781.2,1798.4,39.935,40.535,0.4485,-97.11,-121.82,2019.27
2011-09-19,SHORT_GC,2011-09-19 02:00:00+00:00,2011-09-19 06:00:00+00:00,1824.5,1825.0,40.675,40.695,0.4459,3.92,-20.79,2023.19
2011-09-19,SHORT_GC,2011-09-19 10:00:00+00:00,2011-09-19 14:00:00+00:00,1819.7,1787.7,40.39,39.53,0.4459,-63.45,-88.16,1959.74
2011-09-20,SHORT_GC,2011-09-20 02:00:00+00:00,2011-09-20 06:00:00+00:00,1785.0,1779.0,39.555,39.415,0.4485,-2.79,-27.5,1956.95
2011-09-20,SHORT_GC,2011-09-20 10:00:00+00:00,2011-09-20 14:00:00+00:00,1794.8,1807.7,39.65,40.145,0.4485,93.01,68.3,2049.96
2011-09-21,LONG_GC,2011-09-21 02:00:00+00:00,2011-09-21 06:00:00+00:00,1804.2,1814.0,39.93,40.145,0.454,0.39,-24.32,2050.35
2011-09-21,LONG_GC,2011-09-21 10:00:00+00:00,2011-09-21 14:00:00+00:00,1813.2,1788.4,40.415,39.95,0.454,-36.88,-61.59,2013.47
2011-09-22,SHORT_GC,2011-09-22 02:00:00+00:00,2011-09-22 06:00:00+00:00,1776.7,1774.7,39.46,39.395,0.4494,-9.21,-33.92,2004.26
2011-09-22,SHORT_GC,2011-09-22 10:00:00+00:00,2011-09-22 14:00:00+00:00,1759.6,1729.9,38.52,36.85,0.4494,-453.43,-478.14,1550.83
2011-09-23,LONG_GC,2011-09-23 02:00:00+00:00,2011-09-23 06:00:00+00:00,1748.4,1739.0,36.28,35.005,0.4844,523.61,498.9,2074.44
2011-09-23,SHORT_GC,2011-09-23 10:00:00+00:00,2011-09-23 14:00:00+00:00,1720.3,1688.9,33.605,33.095,0.4844,66.96,42.25,2141.4
2011-09-26,LONG_GC,2011-09-26 02:00:00+00:00,2011-09-26 06:00:00+00:00,1641.0,1576.2,29.895,27.37,0.5351,703.14,678.43,2844.54
2011-09-26,LONG_GC,2011-09-26 10:00:00+00:00,2011-09-26 14:00:00+00:00,1616.7,1595.3,28.85,28.53,0.5351,-42.77,-67.48,2801.77
2011-09-27,LONG_GC,2011-09-27 02:00:00+00:00,2011-09-27 06:00:00+00:00,1635.5,1657.0,31.22,31.58,0.5295,24.39,-0.32,2826.16
2011-09-27,LONG_GC,2011-09-27 10:00:00+00:00,2011-09-27 14:00:00+00:00,1673.0,1664.9,32.805,32.715,0.5295,-33.35,-58.06,2792.81
2011-09-28,SHORT_GC,2011-09-28 02:00:00+00:00,2011-09-28 06:00:00+00:00,1641.4,1645.5,31.255,31.07,0.5176,-136.75,-161.46,2656.06
2011-09-28,LONG_GC,2011-09-28 10:00:00+00:00,2011-09-28 14:00:00+00:00,1662.2,1641.3,31.81,31.015,0.5176,202.48,177.77,2858.54
2011-09-29,LONG_GC,2011-09-29 02:00:00+00:00,2011-09-29 06:00:00+00:00,1607.9,1625.6,30.245,30.815,0.5378,-129.56,-154.27,2728.98
2011-09-29,SHORT_GC,2011-09-29 10:00:00+00:00,2011-09-29 14:00:00+00:00,1621.5,1611.0,30.6,30.125,0.5378,-150.47,-175.18,2578.51
2011-09-30,LONG_GC,2011-09-30 02:00:00+00:00,2011-09-30 06:00:00+00:00,1634.0,1628.8,30.89,31.125,0.527,-175.84,-200.55,2402.67
2011-09-30,SHORT_GC,2011-09-30 10:00:00+00:00,2011-09-30 14:00:00+00:00,1631.9,1625.1,31.05,30.435,0.527,-256.1,-280.81,2146.57
2011-10-03,LONG_GC,2011-10-03 02:00:00+00:00,2011-10-03 06:00:00+00:00,1636.8,1637.7,30.5,30.585,0.5425,-37.11,-61.82,2109.46
2011-10-03,SHORT_GC,2011-10-03 10:00:00+00:00,2011-10-03 14:00:00+00:00,1660.1,1655.0,30.94,30.54,0.5425,-166.01,-190.72,1943.45
2011-10-04,LONG_GC,2011-10-04 02:00:00+00:00,2011-10-04 06:00:00+00:00,1663.8,1676.7,30.855,31.17,0.5452,-42.75,-67.46,1900.7
2011-10-04,SHORT_GC,2011-10-04 10:00:00+00:00,2011-10-04 14:00:00+00:00,1669.2,1646.5,30.81,30.08,0.5452,-171.02,-195.73,1729.68
2011-10-05,SHORT_GC,2011-10-05 02:00:00+00:00,2011-10-05 06:00:00+00:00,1623.7,1628.0,29.93,29.725,0.5377,-153.23,-177.94,1576.45
2011-10-05,SHORT_GC,2011-10-05 10:00:00+00:00,2011-10-05 14:00:00+00:00,1611.8,1617.8,29.075,29.58,0.5377,211.54,186.83,1787.99
2011-10-06,SHORT_GC,2011-10-06 02:00:00+00:00,2011-10-06 06:00:00+00:00,1645.7,1648.6,30.46,30.625,0.5397,60.05,35.34,1848.04
2011-10-06,LONG_GC,2011-10-06 10:00:00+00:00,2011-10-06 14:00:00+00:00,1652.1,1646.5,31.33,31.33,0.5397,-56.0,-80.71,1792.04
2011-10-07,LONG_GC,2011-10-07 02:00:00+00:00,2011-10-07 06:00:00+00:00,1658.6,1663.5,32.19,32.315,0.5172,-15.65,-40.36,1776.39
2011-10-07,SHORT_GC,2011-10-07 10:00:00+00:00,2011-10-07 14:00:00+00:00,1658.6,1657.6,32.06,32.4,0.5172,185.86,161.15,1962.25
2011-10-10,SHORT_GC,2011-10-10 02:00:00+00:00,2011-10-10 06:00:00+00:00,1650.7,1652.9,31.58,31.68,0.5256,30.56,5.85,1992.81
2011-10-10,LONG_GC,2011-10-10 10:00:00+00:00,2011-10-10 14:00:00+00:00,1667.3,1668.1,32.27,32.3,0.5256,-7.77,-32.48,1985.04
2011-10-11,LONG_GC,2011-10-11 02:00:00+00:00,2011-10-11 06:00:00+00:00,1684.4,1675.0,32.42,31.995,0.5229,128.24,103.53,2113.28
2011-10-11,SHORT_GC,2011-10-11 10:00:00+00:00,2011-10-11 14:00:00+00:00,1664.6,1669.0,31.745,32.06,0.5229,120.72,96.01,2234.0
2011-10-12,SHORT_GC,2011-10-12 02:00:00+00:00,2011-10-12 06:00:00+00:00,1666.7,1669.8,32.055,32.19,0.518,38.93,14.22,2272.93
2011-10-12,LONG_GC,2011-10-12 10:00:00+00:00,2011-10-12 14:00:00+00:00,1686.8,1682.6,32.935,32.59,0.518,136.7,111.99,2409.63
2011-10-13,SHORT_GC,2011-10-13 02:00:00+00:00,2011-10-13 06:00:00+00:00,1681.8,1673.1,32.615,32.335,0.5147,-57.11,-81.82,2352.52
2011-10-13,SHORT_GC,2011-10-13 10:00:00+00:00,2011-10-13 14:00:00+00:00,1673.9,1660.7,32.18,31.735,0.5147,-97.03,-121.74,2255.49
2011-10-14,SHORT_GC,2011-10-14 02:00:00+00:00,2011-10-14 06:00:00+00:00,1667.7,1671.9,31.635,32.05,0.5243,175.57,150.86,2431.06
2011-10-14,SHORT_GC,2011-10-14 10:00:00+00:00,2011-10-14 14:00:00+00:00,1677.4,1675.6,32.05,32.23,0.5243,112.37,87.66,2543.43
2011-10-17,LONG_GC,2011-10-17 02:00:00+00:00,2011-10-17 06:00:00+00:00,1682.9,1680.2,32.29,31.96,0.5225,145.44,120.73,2688.87
2011-10-17,LONG_GC,2011-10-17 10:00:00+00:00,2011-10-17 14:00:00+00:00,1690.1,1683.5,32.42,31.99,0.5225,158.69,133.98,2847.56
2011-10-18,SHORT_GC,2011-10-18 02:00:00+00:00,2011-10-18 06:00:00+00:00,1672.0,1666.7,31.75,31.525,0.5252,-65.17,-89.88,2782.39
2011-10-18,SHORT_GC,2011-10-18 10:00:00+00:00,2011-10-18 14:00:00+00:00,1658.5,1636.9,31.06,30.99,0.5252,179.24,154.53,2961.63
2011-10-19,SHORT_GC,2011-10-19 02:00:00+00:00,2011-10-19 06:00:00+00:00,1664.1,1658.5,31.97,31.785,0.5169,-39.63,-64.34,2922.0
2011-10-19,LONG_GC,2011-10-19 10:00:00+00:00,2011-10-19 14:00:00+00:00,1656.7,1659.0,31.89,31.78,0.5169,79.86,55.15,3001.86
2011-10-20,SHORT_GC,2011-10-20 02:00:00+00:00,2011-10-20 06:00:00+00:00,1630.7,1622.8,30.945,30.85,0.5258,29.05,4.34,3030.91
2011-10-20,LONG_GC,2011-10-20 10:00:00+00:00,2011-10-20 14:00:00+00:00,1629.3,1625.0,31.12,31.175,0.5258,-71.92,-96.63,2958.99
2011-10-21,LONG_GC,2011-10-21 02:00:00+00:00,2011-10-21 06:00:00+00:00,1628.7,1627.1,30.735,30.74,0.5305,-18.65,-43.36,2940.34
2011-10-21,LONG_GC,2011-10-21 10:00:00+00:00,2011-10-21 14:00:00+00:00,1623.6,1644.7,30.705,31.365,0.5305,-139.14,-163.85,2801.2
2011-10-24,LONG_GC,2011-10-24 02:00:00+00:00,2011-10-24 06:00:00+00:00,1643.5,1657.7,31.495,31.735,0.5239,16.28,-8.43,2817.48
2011-10-24,SHORT_GC,2011-10-24 10:00:00+00:00,2011-10-24 14:00:00+00:00,1655.1,1656.7,31.685,31.8,0.5239,44.24,19.53,2861.72
2011-10-25,SHORT_GC,2011-10-25 02:00:00+00:00,2011-10-25 06:00:00+00:00,1654.7,1658.0,31.66,31.785,0.5209,32.11,7.4,2893.83
2011-10-25,LONG_GC,2011-10-25 10:00:00+00:00,2011-10-25 14:00:00+00:00,1661.9,1686.1,31.96,32.255,0.5209,88.35,63.64,2982.18
2011-10-26,SHORT_GC,2011-10-26 02:00:00+00:00,2011-10-26 06:00:00+00:00,1714.2,1715.2,33.22,33.365,0.5141,64.55,39.84,3046.73
2011-10-26,LONG_GC,2011-10-26 10:00:00+00:00,2011-10-26 14:00:00+00:00,1714.8,1724.1,33.795,33.7,0.5141,141.84,117.13,3188.57
2011-10-27,LONG_GC,2011-10-27 02:00:00+00:00,2011-10-27 06:00:00+00:00,1729.1,1724.5,33.715,33.66,0.5168,-17.58,-42.29,3170.99
2011-10-27,SHORT_GC,2011-10-27 10:00:00+00:00,2011-10-27 14:00:00+00:00,1712.6,1729.0,33.375,34.28,0.5168,303.67,278.96,3474.66
2011-10-28,LONG_GC,2011-10-28 02:00:00+00:00,2011-10-28 06:00:00+00:00,1748.2,1740.7,35.45,35.24,0.4973,29.43,4.72,3504.09
2011-10-28,LONG_GC,2011-10-28 10:00:00+00:00,2011-10-28 14:00:00+00:00,1736.8,1744.3,35.28,34.965,0.4973,231.64,206.93,3735.73
2011-10-31,SHORT_GC,2011-10-31 02:00:00+00:00,2011-10-31 06:00:00+00:00,1717.5,1711.2,34.65,34.285,0.4929,-116.92,-141.63,3618.81
2011-10-31,SHORT_GC,2011-10-31 10:00:00+00:00,2011-10-31 14:00:00+00:00,1719.0,1724.9,34.325,34.36,0.4929,-41.75,-66.46,3577.06
2011-11-01,LONG_GC,2011-11-01 02:00:00+00:00,2011-11-01 06:00:00+00:00,1724.0,1717.8,34.4,34.42,0.5017,-72.03,-96.74,3505.03
2011-11-01,SHORT_GC,2011-11-01 10:00:00+00:00,2011-11-01 14:00:00+00:00,1703.4,1709.5,33.38,33.345,0.5017,-78.56,-103.27,3426.47
2011-11-02,SHORT_GC,2011-11-02 02:00:00+00:00,2011-11-02 06:00:00+00:00,1725.6,1725.3,33.35,33.475,0.5143,67.29,42.58,3493.76
2011-11-02,LONG_GC,2011-11-02 10:00:00+00:00,2011-11-02 14:00:00+00:00,1733.8,1741.7,33.87,34.205,0.5143,-93.3,-118.01,3400.46
2011-11-03,SHORT_GC,2011-11-03 02:00:00+00:00,2011-11-03 06:00:00+00:00,1727.6,1734.2,33.675,33.68,0.5074,-63.46,-88.17,3337.0
2011-11-03,LONG_GC,2011-11-03 10:00:00+00:00,2011-11-03 14:00:00+00:00,1735.5,1761.7,33.96,34.215,0.5074,132.62,107.91,3469.62
2011-11-04,LONG_GC,2011-11-04 02:00:00+00:00,2011-11-04 06:00:00+00:00,1760.4,1763.3,34.395,34.52,0.512,-35.0,-59.71,3434.62
2011-11-04,SHORT_GC,2011-11-04 10:00:00+00:00,2011-11-04 14:00:00+00:00,1758.1,1755.1,34.355,34.09,0.512,-105.69,-130.4,3328.93
2011-11-07,LONG_GC,2011-11-07 03:00:00+00:00,2011-11-07 07:00:00+00:00,1770.0,1769.6,34.58,34.315,0.5141,132.23,107.52,3461.16
2011-11-07,LONG_GC,2011-11-07 11:00:00+00:00,2011-11-07 15:00:00+00:00,1767.9,1779.6,34.365,34.585,0.5141,3.9,-20.81,3465.06
2011-11-08,SHORT_GC,2011-11-08 03:00:00+00:00,2011-11-08 07:00:00+00:00,1795.2,1791.5,34.82,34.75,0.5137,1.04,-23.67,3466.1
2011-11-08,LONG_GC,2011-11-08 11:00:00+00:00,2011-11-08 15:00:00+00:00,1792.9,1789.8,34.81,34.68,0.5137,35.78,11.07,3501.88
2011-11-09,LONG_GC,2011-11-09 03:00:00+00:00,2011-11-09 07:00:00+00:00,1793.9,1789.2,35.14,34.97,0.5118,40.01,15.3,3541.89
2011-11-09,SHORT_GC,2011-11-09 11:00:00+00:00,2011-11-09 15:00:00+00:00,1781.0,1785.7,34.445,34.405,0.5118,-67.47,-92.18,3474.42
2011-11-10,SHORT_GC,2011-11-10 03:00:00+00:00,2011-11-10 07:00:00+00:00,1764.1,1758.4,33.93,33.575,0.5198,-127.53,-152.24,3346.89
2011-11-10,SHORT_GC,2011-11-10 11:00:00+00:00,2011-11-10 15:00:00+00:00,1766.1,1745.8,33.625,33.38,0.5198,75.65,50.94,3422.54
2011-11-11,LONG_GC,2011-11-11 03:00:00+00:00,2011-11-11 07:00:00+00:00,1768.4,1766.8,34.09,33.96,0.5171,51.23,26.52,3473.77
2011-11-11,LONG_GC,2011-11-11 11:00:00+00:00,2011-11-11 15:00:00+00:00,1767.1,1775.0,34.03,34.4,0.5171,-112.35,-137.06,3361.42
2011-11-14,SHORT_GC,2011-11-14 03:00:00+00:00,2011-11-14 07:00:00+00:00,1794.9,1789.5,34.78,34.67,0.5167,-2.83,-27.54,3358.59
2011-11-14,SHORT_GC,2011-11-14 11:00:00+00:00,2011-11-14 15:00:00+00:00,1777.4,1779.7,34.31,34.27,0.5167,-43.67,-68.38,3314.92
2011-11-15,SHORT_GC,2011-11-15 03:00:00+00:00,2011-11-15 07:00:00+00:00,1779.0,1770.0,34.2,34.005,0.5208,-11.57,-36.28,3303.35
2011-11-15,LONG_GC,2011-11-15 11:00:00+00:00,2011-11-15 15:00:00+00:00,1764.7,1783.9,33.98,34.6,0.5208,-130.93,-155.64,3172.42
2011-11-16,SHORT_GC,2011-11-16 03:00:00+00:00,2011-11-16 07:00:00+00:00,1771.0,1768.8,34.195,34.15,0.5152,-1.18,-25.89,3171.24
2011-11-16,LONG_GC,2011-11-16 11:00:00+00:00,2011-11-16 15:00:00+00:00,1777.5,1757.8,34.435,33.71,0.5152,176.52,151.81,3347.76
2011-11-17,LONG_GC,2011-11-17 03:00:00+00:00,2011-11-17 07:00:00+00:00,1762.6,1765.9,33.875,33.81,0.5234,67.02,42.31,3414.78
2011-11-17,SHORT_GC,2011-11-17 11:00:00+00:00,2011-11-17 15:00:00+00:00,1760.4,1745.8,33.485,32.795,0.5234,-215.15,-239.86,3199.63
2011-11-18,SHORT_GC,2011-11-18 03:00:00+00:00,2011-11-18 07:00:00+00:00,1724.8,1726.2,31.55,31.64,0.5431,34.88,10.17,3234.51
2011-11-18,LONG_GC,2011-11-18 11:00:00+00:00,2011-11-18 15:00:00+00:00,1728.6,1726.0,31.975,32.085,0.5431,-85.74,-110.45,3148.77
2011-11-21,SHORT_GC,2011-11-21 03:00:00+00:00,2011-11-21 07:00:00+00:00,1724.7,1722.7,32.215,32.045,0.5324,-70.51,-95.22,3078.26
2011-11-21,SHORT_GC,2011-11-21 11:00:00+00:00,2011-11-21 15:00:00+00:00,1706.2,1703.3,31.315,31.135,0.5324,-66.83,-91.54,3011.43
2011-11-22,SHORT_GC,2011-11-22 03:00:00+00:00,2011-11-22 07:00:00+00:00,1685.1,1686.3,31.4,31.44,0.5307,9.23,-15.48,3020.66
2011-11-22,LONG_GC,2011-11-22 11:00:00+00:00,2011-11-22 15:00:00+00:00,1698.1,1703.5,31.77,32.47,0.5307,-317.51,-342.22,2703.15
2011-11-23,SHORT_GC,2011-11-23 03:00:00+00:00,2011-11-23 07:00:00+00:00,1708.9,1704.8,32.545,32.305,0.5188,-83.5,-108.21,2619.65
2011-11-23,SHORT_GC,2011-11-23 11:00:00+00:00,2011-11-23 15:00:00+00:00,1693.3,1683.4,31.88,31.5,0.5188,-98.13,-122.84,2521.52
2011-11-24,SHORT_GC,2011-11-24 03:00:00+00:00,2011-11-24 07:00:00+00:00,1693.4,1697.5,31.7,32.075,0.5335,159.06,134.35,2680.58
2011-11-24,SHORT_GC,2011-11-24 11:00:00+00:00,2011-11-24 15:00:00+00:00,1698.2,1696.6,31.99,31.8,0.5335,-85.36,-110.07,2595.22
2011-11-25,LONG_GC,2011-11-25 03:00:00+00:00,2011-11-25 07:00:00+00:00,1695.2,1682.9,31.8,31.46,0.5324,58.02,33.31,2653.24
2011-11-25,SHORT_GC,2011-11-25 11:00:00+00:00,2011-11-25 15:00:00+00:00,1678.4,1694.0,31.08,31.59,0.5324,115.54,90.83,2768.78
2011-11-28,SHORT_GC,2011-11-28 03:00:00+00:00,2011-11-28 07:00:00+00:00,1706.0,1706.5,31.62,31.685,0.5431,30.3,5.59,2799.08
2011-11-28,LONG_GC,2011-11-28 11:00:00+00:00,2011-11-28 15:00:00+00:00,1713.5,1716.0,32.035,32.125,0.5431,-23.88,-48.59,2775.2
2011-11-29,SHORT_GC,2011-11-29 03:00:00+00:00,2011-11-29 07:00:00+00:00,1709.8,1712.0,31.94,31.89,0.5341,-48.7,-73.41,2726.5
2011-11-29,LONG_GC,2011-11-29 11:00:00+00:00,2011-11-29 15:00:00+00:00,1715.4,1714.5,32.005,32.075,0.5341,-46.39,-71.1,2680.11
2011-11-30,SHORT_GC,2011-11-30 03:00:00+00:00,2011-11-30 07:00:00+00:00,1725.6,1713.6,31.835,31.615,0.5375,1.76,-22.95,2681.87
2011-11-30,SHORT_GC,2011-11-30 11:00:00+00:00,2011-11-30 15:00:00+00:00,1719.2,1749.5,31.65,32.55,0.5375,180.71,156.0,2862.58
2011-12-01,SHORT_GC,2011-12-01 03:00:00+00:00,2011-12-01 07:00:00+00:00,1750.9,1747.5,32.705,32.8,0.5333,84.66,59.95,2947.24
2011-12-01,LONG_GC,2011-12-01 11:00:00+00:00,2011-12-01 15:00:00+00:00,1749.5,1755.1,33.21,33.365,0.5333,-26.66,-51.37,2920.58
2011-12-02,SHORT_GC,2011-12-02 03:00:00+00:00,2011-12-02 07:00:00+00:00,1747.2,1748.0,32.805,32.92,0.532,53.17,28.46,2973.75
2011-12-02,LONG_GC,2011-12-02 11:00:00+00:00,2011-12-02 15:00:00+00:00,1754.2,1754.3,33.43,33.26,0.532,91.43,66.72,3065.18
2011-12-05,SHORT_GC,2011-12-05 03:00:00+00:00,2011-12-05 07:00:00+00:00,1751.7,1748.0,32.82,32.805,0.5351,28.97,4.26,3094.15
2011-12-05,SHORT_GC,2011-12-05 11:00:00+00:00,2011-12-05 15:00:00+00:00,1742.7,1748.5,32.655,32.965,0.5351,107.87,83.16,3202.02
2011-12-06,SHORT_GC,2011-12-06 03:00:00+00:00,2011-12-06 07:00:00+00:00,1723.8,1717.8,32.055,31.99,0.5376,25.05,0.34,3227.07
2011-12-06,SHORT_GC,2011-12-06 11:00:00+00:00,2011-12-06 15:00:00+00:00,1723.7,1712.9,32.045,31.835,0.5376,-4.9,-29.61,3222.17
2011-12-07,SHORT_GC,2011-12-07 03:00:00+00:00,2011-12-07 07:00:00+00:00,1733.8,1734.9,32.645,32.7,0.5283,18.06,-6.65,3240.23
2011-12-07,SHORT_GC,2011-12-07 11:00:00+00:00,2011-12-07 15:00:00+00:00,1728.0,1738.4,32.54,32.68,0.5283,-30.04,-54.75,3210.19
2011-12-08,LONG_GC,2011-12-08 03:00:00+00:00,2011-12-08 07:00:00+00:00,1742.0,1742.7,32.6,32.63,0.5366,-9.1,-33.81,3201.09
2011-12-08,LONG_GC,2011-12-08 11:00:00+00:00,2011-12-08 15:00:00+00:00,1742.1,1716.4,32.67,31.7,0.5366,263.47,238.76,3464.56
2011-12-09,SHORT_GC,2011-12-09 03:00:00+00:00,2011-12-09 07:00:00+00:00,1713.6,1711.5,31.64,31.645,0.5391,23.7,-1.01,3488.26
2011-12-09,LONG_GC,2011-12-09 11:00:00+00:00,2011-12-09 15:00:00+00:00,1723.7,1713.8,32.09,31.97,0.5391,-34.31,-59.02,3453.95
2011-12-12,SHORT_GC,2011-12-12 03:00:00+00:00,2011-12-12 07:00:00+00:00,1692.1,1694.2,31.675,31.55,0.5311,-87.39,-112.1,3366.56
2011-12-12,LONG_GC,2011-12-12 11:00:00+00:00,2011-12-12 15:00:00+00:00,1683.2,1663.0,31.435,31.01,0.5311,23.71,-1.0,3390.27
2011-12-13,SHORT_GC,2011-12-13 03:00:00+00:00,2011-12-13 07:00:00+00:00,1657.3,1656.6,31.085,31.06,0.5324,-6.31,-31.02,3383.96
2011-12-13,LONG_GC,2011-12-13 11:00:00+00:00,2011-12-13 15:00:00+00:00,1668.3,1668.5,31.41,31.45,0.5324,-19.29,-44.0,3364.67
2011-12-14,LONG_GC,2011-12-14 03:00:00+00:00,2011-12-14 07:00:00+00:00,1640.3,1643.1,31.03,31.0,0.5297,43.89,19.18,3408.56
2011-12-14,SHORT_GC,2011-12-14 11:00:00+00:00,2011-12-14 15:00:00+00:00,1633.9,1609.5,30.3,29.16,0.5297,-359.86,-384.57,3048.7
