session_date,dir,reason,ref_range,gross,net,contract,ref_hi,ref_lo,stop_px,entry_utc,exit_utc,entry_px,exit_px,cost,cum_net
2012-09-12,-1,stop,3.5,-18.75,-22.45,201209,1439.0,1435.5,1439.0,2012-09-12 14:30:00+00:00,2012-09-12 17:00:00+00:00,1435.25,1439.0,3.7,-3184.2
2012-09-13,1,eow,3.0,110.0,106.3,201209,1438.0,1435.0,1435.0,2012-09-13 15:00:00+00:00,2012-09-13 19:30:00+00:00,1438.25,1460.25,3.7,-3077.9
2012-09-14,-1,eow,12.75,-21.25,-24.95,201209,1474.75,1462.0,1474.75,2012-09-14 19:00:00+00:00,2012-09-14 19:30:00+00:00,1461.75,1466.0,3.7,-3102.85
2012-09-18,1,eow,3.75,-1.25,-4.95,201212,1453.25,1449.5,1449.5,2012-09-18 14:30:00+00:00,2012-09-18 19:30:00+00:00,1453.5,1453.25,3.7,-3107.8
2012-09-19,1,eow,5.75,-15.0,-18.7,201212,1457.0,1451.25,1451.25,2012-09-19 15:00:00+00:00,2012-09-19 19:30:00+00:00,1457.25,1454.25,3.7,-3126.5
2012-09-20,1,eow,5.25,25.0,21.3,201212,1448.75,1443.5,1443.5,2012-09-20 14:30:00+00:00,2012-09-20 19:30:00+00:00,1449.0,1454.0,3.7,-3105.2
2012-09-21,-1,eow,3.5,23.75,20.05,201212,1461.5,1458.0,1461.5,2012-09-21 14:30:00+00:00,2012-09-21 19:30:00+00:00,1457.75,1453.0,3.7,-3085.15
2012-09-24,1,eow,4.25,7.5,3.8,201212,1449.0,1444.75,1444.75,2012-09-24 14:30:00+00:00,2012-09-24 19:30:00+00:00,1449.25,1450.75,3.7,-3081.35
2012-09-25,1,stop,4.25,-22.5,-26.2,201212,1456.5,1452.25,1452.25,2012-09-25 15:00:00+00:00,2012-09-25 16:00:00+00:00,1456.75,1452.25,3.7,-3107.55
2012-09-26,-1,eow,8.25,-2.5,-6.2,201212,1435.75,1427.5,1435.75,2012-09-26 14:30:00+00:00,2012-09-26 19:30:00+00:00,1427.25,1427.75,3.7,-3113.75
2012-09-27,1,eow,4.75,32.5,28.8,201212,1434.5,1429.75,1429.75,2012-09-27 15:30:00+00:00,2012-09-27 19:30:00+00:00,1434.75,1441.25,3.7,-3084.95
2012-09-28,1,eow,7.0,-13.75,-17.45,201212,1436.0,1429.0,1429.0,2012-09-28 16:00:00+00:00,2012-09-28 19:30:00+00:00,1436.25,1433.5,3.7,-3102.4
2012-10-01,-1,eow,12.75,6.25,2.55,201212,1451.5,1438.75,1451.5,2012-10-01 17:00:00+00:00,2012-10-01 19:30:00+00:00,1438.5,1437.25,3.7,-3099.85
2012-10-02,-1,eow,8.0,-7.5,-11.2,201212,1445.75,1437.75,1445.75,2012-10-02 14:30:00+00:00,2012-10-02 19:30:00+00:00,1437.5,1439.0,3.7,-3111.05
2012-10-03,1,eow,8.25,6.25,2.55,201212,1443.75,1435.5,1435.5,2012-10-03 15:00:00+00:00,2012-10-03 19:30:00+00:00,1444.0,1445.25,3.7,-3108.5
2012-10-05,-1,eow,5.0,25.0,21.3,201212,1466.0,1461.0,1466.0,2012-10-05 15:30:00+00:00,2012-10-05 19:30:00+00:00,1460.75,1455.75,3.7,-3087.2
2012-10-08,1,stop,3.75,-20.0,-23.7,201212,1451.75,1448.0,1448.0,2012-10-08 14:30:00+00:00,2012-10-08 15:30:00+00:00,1452.0,1448.0,3.7,-3110.9
2012-10-09,-1,eow,4.0,51.25,47.55,201212,1451.0,1447.0,1451.0,2012-10-09 14:30:00+00:00,2012-10-09 19:30:00+00:00,1446.75,1436.5,3.7,-3063.35
2012-10-10,1,stop,5.0,-26.25,-29.95,201212,1437.0,1432.0,1432.0,2012-10-10 14:30:00+00:00,2012-10-10 15:30:00+00:00,1437.25,1432.0,3.7,-3093.3
2012-10-11,1,stop,3.5,-18.75,-22.45,201212,1437.5,1434.0,1434.0,2012-10-11 14:30:00+00:00,2012-10-11 15:30:00+00:00,1437.75,1434.0,3.7,-3115.75
2012-10-12,-1,eow,7.25,17.5,13.8,201212,1434.0,1426.75,1434.0,2012-10-12 15:00:00+00:00,2012-10-12 19:30:00+00:00,1426.5,1423.0,3.7,-3101.95
2012-10-15,-1,stop,5.75,-30.0,-33.7,201212,1428.25,1422.5,1428.25,2012-10-15 14:30:00+00:00,2012-10-15 15:00:00+00:00,1422.25,1428.25,3.7,-3135.65
2012-10-16,1,eow,5.75,16.25,12.55,201212,1446.5,1440.75,1440.75,2012-10-16 14:30:00+00:00,2012-10-16 19:30:00+00:00,1446.75,1450.0,3.7,-3123.1
2012-10-17,1,eow,7.75,-1.25,-4.95,201212,1456.25,1448.5,1448.5,2012-10-17 14:30:00+00:00,2012-10-17 19:30:00+00:00,1456.5,1456.25,3.7,-3128.05
2012-10-18,1,stop,5.75,-30.0,-33.7,201212,1456.5,1450.75,1450.75,2012-10-18 15:30:00+00:00,2012-10-18 17:30:00+00:00,1456.75,1450.75,3.7,-3161.75
2012-10-19,-1,eow,8.25,71.25,67.55,201212,1450.25,1442.0,1450.25,2012-10-19 14:30:00+00:00,2012-10-19 19:30:00+00:00,1441.75,1427.5,3.7,-3094.2
2012-10-22,-1,eow,6.5,-21.25,-24.95,201212,1430.75,1424.25,1430.75,2012-10-22 15:00:00+00:00,2012-10-22 19:30:00+00:00,1424.0,1428.25,3.7,-3119.15
2012-10-23,-1,stop,7.25,-37.5,-41.2,201212,1413.25,1406.0,1413.25,2012-10-23 14:30:00+00:00,2012-10-23 18:30:00+00:00,1405.75,1413.25,3.7,-3160.35
