session_date,dir,reason,ref_range,gross,net,contract,ref_hi,ref_lo,stop_px,entry_utc,exit_utc,entry_px,exit_px,cost,cum_net
2012-08-24,1,eow,6.25,35.0,31.3,201209,1401.5,1395.25,1395.25,2012-08-24 14:30:00+00:00,2012-08-24 19:30:00+00:00,1401.75,1408.75,3.7,-3107.35
2012-08-27,-1,eow,7.25,-1.25,-4.95,201209,1416.0,1408.75,1416.0,2012-08-27 13:30:00+00:00,2012-08-27 19:30:00+00:00,1408.5,1408.75,3.7,-3112.3
2012-08-28,-1,stop,6.75,-35.0,-38.7,201209,1411.0,1404.25,1411.0,2012-08-28 13:30:00+00:00,2012-08-28 14:00:00+00:00,1404.0,1411.0,3.7,-3151.0
2012-08-29,-1,stop,5.5,-28.75,-32.45,201209,1410.75,1405.25,1410.75,2012-08-29 14:30:00+00:00,2012-08-29 17:00:00+00:00,1405.0,1410.75,3.7,-3183.45
2012-08-30,-1,eow,3.75,12.5,8.8,201209,1404.75,1401.0,1404.75,2012-08-30 13:30:00+00:00,2012-08-30 19:30:00+00:00,1400.75,1398.25,3.7,-3174.65
2012-08-31,-1,eow,15.0,-40.0,-43.7,201209,1412.25,1397.25,1412.25,2012-08-31 14:00:00+00:00,2012-08-31 19:30:00+00:00,1397.0,1405.0,3.7,-3218.35
2012-09-04,-1,eow,6.0,-3.75,-7.45,201209,1408.5,1402.5,1408.5,2012-09-04 13:30:00+00:00,2012-09-04 19:30:00+00:00,1402.25,1403.0,3.7,-3225.8
2012-09-05,1,eow,9.25,-21.25,-24.95,201209,1406.5,1397.25,1397.25,2012-09-05 14:00:00+00:00,2012-09-05 19:30:00+00:00,1406.75,1402.5,3.7,-3250.75
2012-09-06,1,eow,7.5,83.75,80.05,201209,1414.0,1406.5,1406.5,2012-09-06 13:30:00+00:00,2012-09-06 19:30:00+00:00,1414.25,1431.0,3.7,-3170.7
2012-09-10,1,stop,2.75,-15.0,-18.7,201209,1436.0,1433.25,1433.25,2012-09-10 13:30:00+00:00,2012-09-10 18:30:00+00:00,1436.25,1433.25,3.7,-3189.4
2012-09-11,1,eow,4.5,-2.5,-6.2,201209,1432.5,1428.0,1428.0,2012-09-11 13:30:00+00:00,2012-09-11 19:30:00+00:00,1432.75,1432.25,3.7,-3195.6
2012-09-13,1,eow,3.25,108.75,105.05,201209,1438.25,1435.0,1435.0,2012-09-13 15:00:00+00:00,2012-09-13 19:30:00+00:00,1438.5,1460.25,3.7,-3090.55
2012-09-14,1,eow,6.25,2.5,-1.2000000000000002,201209,1465.25,1459.0,1459.0,2012-09-14 13:30:00+00:00,2012-09-14 19:30:00+00:00,1465.5,1466.0,3.7,-3091.75
2012-09-18,1,eow,5.75,-8.75,-12.45,201212,1454.75,1449.0,1449.0,2012-09-18 15:00:00+00:00,2012-09-18 19:30:00+00:00,1455.0,1453.25,3.7,-3104.2
2012-09-19,-1,eow,5.75,-5.0,-8.7,201212,1459.25,1453.5,1459.25,2012-09-19 13:30:00+00:00,2012-09-19 19:30:00+00:00,1453.25,1454.25,3.7,-3112.9
2012-09-20,-1,stop,5.0,-26.25,-29.95,201212,1450.25,1445.25,1450.25,2012-09-20 13:30:00+00:00,2012-09-20 14:30:00+00:00,1445.0,1450.25,3.7,-3142.85
2012-09-21,-1,eow,7.0,10.0,6.3,201212,1462.25,1455.25,1462.25,2012-09-21 18:00:00+00:00,2012-09-21 19:30:00+00:00,1455.0,1453.0,3.7,-3136.55
2012-09-24,1,eow,5.75,0.0,-3.7,201212,1450.5,1444.75,1444.75,2012-09-24 14:30:00+00:00,2012-09-24 19:30:00+00:00,1450.75,1450.75,3.7,-3140.25
2012-09-25,1,stop,5.5,-28.75,-32.45,201212,1455.75,1450.25,1450.25,2012-09-25 14:00:00+00:00,2012-09-25 16:30:00+00:00,1456.0,1450.25,3.7,-3172.7
2012-09-26,-1,eow,7.0,22.5,18.8,201212,1439.5,1432.5,1439.5,2012-09-26 13:30:00+00:00,2012-09-26 19:30:00+00:00,1432.25,1427.75,3.7,-3153.9
2012-09-27,-1,stop,3.75,-20.0,-23.7,201212,1435.25,1431.5,1435.25,2012-09-27 13:30:00+00:00,2012-09-27 15:30:00+00:00,1431.25,1435.25,3.7,-3177.6
2012-09-28,-1,eow,10.75,-8.75,-12.45,201212,1442.75,1432.0,1442.75,2012-09-28 13:30:00+00:00,2012-09-28 19:30:00+00:00,1431.75,1433.5,3.7,-3190.05
2012-10-01,1,eow,11.5,-25.0,-28.7,201212,1442.0,1430.5,1430.5,2012-10-01 13:30:00+00:00,2012-10-01 19:30:00+00:00,1442.25,1437.25,3.7,-3218.75
2012-10-02,-1,eow,9.25,-12.5,-16.2,201212,1446.0,1436.75,1446.0,2012-10-02 15:30:00+00:00,2012-10-02 19:30:00+00:00,1436.5,1439.0,3.7,-3234.95
2012-10-03,-1,stop,7.75,-40.0,-43.7,201212,1443.75,1436.0,1443.75,2012-10-03 14:00:00+00:00,2012-10-03 14:30:00+00:00,1435.75,1443.75,3.7,-3278.65
2012-10-04,1,eow,6.0,15.0,11.3,201212,1453.0,1447.0,1447.0,2012-10-04 14:00:00+00:00,2012-10-04 19:30:00+00:00,1453.25,1456.25,3.7,-3267.35
2012-10-05,1,stop,9.5,-48.75,-52.45,201212,1464.0,1454.5,1454.5,2012-10-05 13:30:00+00:00,2012-10-05 18:30:00+00:00,1464.25,1454.5,3.7,-3319.8
2012-10-08,-1,eow,5.5,-12.5,-16.2,201212,1454.0,1448.5,1454.0,2012-10-08 13:30:00+00:00,2012-10-08 19:30:00+00:00,1448.25,1450.75,3.7,-3336.0
2012-10-09,-1,eow,8.25,43.75,40.05,201212,1453.75,1445.5,1453.75,2012-10-09 14:30:00+00:00,2012-10-09 19:30:00+00:00,1445.25,1436.5,3.7,-3295.95
2012-10-10,-1,eow,5.0,25.0,21.3,201212,1437.75,1432.75,1437.75,2012-10-10 13:30:00+00:00,2012-10-10 19:30:00+00:00,1432.5,1427.5,3.7,-3274.65
2012-10-11,1,eow,11.5,-45.0,-48.7,201212,1437.0,1425.5,1425.5,2012-10-11 13:30:00+00:00,2012-10-11 19:30:00+00:00,1437.25,1428.25,3.7,-3323.35
2012-10-12,-1,eow,5.75,27.5,23.8,201212,1434.5,1428.75,1434.5,2012-10-12 13:30:00+00:00,2012-10-12 19:30:00+00:00,1428.5,1423.0,3.7,-3299.55
2012-10-15,-1,stop,7.25,-37.5,-41.2,201212,1430.25,1423.0,1430.25,2012-10-15 14:00:00+00:00,2012-10-15 15:30:00+00:00,1422.75,1430.25,3.7,-3340.75
2012-10-16,1,eow,8.5,28.75,25.05,201212,1444.0,1435.5,1435.5,2012-10-16 13:30:00+00:00,2012-10-16 19:30:00+00:00,1444.25,1450.0,3.7,-3315.7
2012-10-17,1,eow,7.25,8.75,5.05,201212,1454.25,1447.0,1447.0,2012-10-17 14:00:00+00:00,2012-10-17 19:30:00+00:00,1454.5,1456.25,3.7,-3310.65
2012-10-18,-1,stop,6.25,-32.5,-36.2,201212,1457.75,1451.5,1457.75,2012-10-18 14:00:00+00:00,2012-10-18 15:30:00+00:00,1451.25,1457.75,3.7,-3346.85
2012-10-19,-1,eow,5.25,97.5,93.8,201212,1452.5,1447.25,1452.5,2012-10-19 13:30:00+00:00,2012-10-19 19:30:00+00:00,1447.0,1427.5,3.7,-3253.05
2012-10-22,-1,eow,6.75,-20.0,-23.7,201212,1431.25,1424.5,1431.25,2012-10-22 13:30:00+00:00,2012-10-22 19:30:00+00:00,1424.25,1428.25,3.7,-3276.75
2012-10-23,-1,eow,16.0,15.0,11.3,201212,1427.0,1411.0,1427.0,2012-10-23 13:30:00+00:00,2012-10-23 19:30:00+00:00,1410.75,1407.75,3.7,-3265.45
2012-10-24,-1,eow,10.25,2.5,-1.2000000000000002,201212,1415.0,1404.75,1415.0,2012-10-24 19:00:00+00:00,2012-10-24 19:30:00+00:00,1404.5,1404.0,3.7,-3266.65
2012-10-25,1,stop,8.0,-41.25,-44.95,201212,1415.75,1407.75,1407.75,2012-10-25 13:30:00+00:00,2012-10-25 14:30:00+00:00,1416.0,1407.75,3.7,-3311.6
2012-10-26,1,eow,13.5,-13.75,-17.45,201212,1409.25,1395.75,1395.75,2012-10-26 13:30:00+00:00,2012-10-26 19:30:00+00:00,1409.5,1406.75,3.7,-3329.05
2012-10-31,-1,eow,9.25,13.75,10.05,201212,1418.25,1409.0,1418.25,2012-10-31 14:30:00+00:00,2012-10-31 19:30:00+00:00,1408.75,1406.0,3.7,-3319.0
2012-11-01,1,eow,10.0,60.0,56.3,201212,1410.25,1400.25,1400.25,2012-11-01 13:30:00+00:00,2012-11-01 19:30:00+00:00,1410.5,1422.5,3.7,-3262.7
2012-11-02,-1,eow,11.25,53.75,50.05,201212,1431.5,1420.25,1431.5,2012-11-02 14:00:00+00:00,2012-11-02 19:30:00+00:00,1420.0,1409.25,3.7,-3212.65
2012-11-05,1,eow,4.75,23.75,20.05,201212,1407.75,1403.0,1403.0,2012-11-05 15:30:00+00:00,2012-11-05 20:30:00+00:00,1408.0,1412.75,3.7,-3192.6
2012-11-06,1,eow,7.0,25.0,21.3,201212,1417.75,1410.75,1410.75,2012-11-06 14:30:00+00:00,2012-11-06 20:30:00+00:00,1418.0,1423.0,3.7,-3171.3
2012-11-07,-1,eow,20.25,95.0,91.3,201212,1430.25,1410.0,1430.25,2012-11-07 14:30:00+00:00,2012-11-07 20:30:00+00:00,1409.75,1390.75,3.7,-3080.0
2012-11-08,1,stop,8.25,-42.5,-46.2,201212,1395.5,1387.25,1387.25,2012-11-08 14:30:00+00:00,2012-11-08 15:30:00+00:00,1395.75,1387.25,3.7,-3126.2
2012-11-09,1,eow,16.75,-26.25,-29.95,201212,1380.25,1363.5,1363.5,2012-11-09 15:30:00+00:00,2012-11-09 20:30:00+00:00,1380.5,1375.25,3.7,-3156.15
2012-11-12,-1,stop,6.5,-33.75,-37.45,201212,1381.5,1375.0,1381.5,2012-11-12 15:30:00+00:00,2012-11-12 18:00:00+00:00,1374.75,1381.5,3.7,-3193.6
2012-11-13,1,eow,9.25,-17.5,-21.2,201212,1375.0,1365.75,1365.75,2012-11-13 14:30:00+00:00,2012-11-13 20:30:00+00:00,1375.25,1371.75,3.7,-3214.8
2012-11-14,-1,eow,8.25,102.5,98.8,201212,1381.75,1373.5,1381.75,2012-11-14 14:30:00+00:00,2012-11-14 20:30:00+00:00,1373.25,1352.75,3.7,-3116.0
2012-11-15,-1,eow,9.5,-5.0,-8.7,201212,1359.0,1349.5,1359.0,2012-11-15 15:00:00+00:00,2012-11-15 20:30:00+00:00,1349.25,1350.25,3.7,-3124.7
2012-11-16,-1,stop,12.5,-63.75,-67.45,201212,1357.0,1344.5,1357.0,2012-11-16 15:00:00+00:00,2012-11-16 17:00:00+00:00,1344.25,1357.0,3.7,-3192.15
2012-11-19,1,eow,10.75,53.75,50.05,201212,1373.25,1362.5,1362.5,2012-11-19 14:30:00+00:00,2012-11-19 20:30:00+00:00,1373.5,1384.25,3.7,-3142.1
2012-11-20,1,stop,7.0,-36.25,-39.95,201212,1385.0,1378.0,1378.0,2012-11-20 15:30:00+00:00,2012-11-20 18:00:00+00:00,1385.25,1378.0,3.7,-3182.05
2012-11-23,1,eow,8.25,46.25,42.55,201212,1395.5,1387.25,1387.25,2012-11-23 14:30:00+00:00,2012-11-23 18:00:00+00:00,1395.75,1405.0,3.7,-3139.5
2012-11-26,-1,stop,4.75,-25.0,-28.7,201212,1402.0,1397.25,1402.0,2012-11-26 16:00:00+00:00,2012-11-26 19:30:00+00:00,1397.0,1402.0,3.7,-3168.2
2012-11-27,-1,stop,5.75,-30.0,-33.7,201212,1406.75,1401.0,1406.75,2012-11-27 14:30:00+00:00,2012-11-27 16:30:00+00:00,1400.75,1406.75,3.7,-3201.9
2012-11-28,-1,stop,7.5,-38.75,-42.45,201212,1397.5,1390.0,1397.5,2012-11-28 14:30:00+00:00,2012-11-28 16:00:00+00:00,1389.75,1397.5,3.7,-3244.35
2012-11-29,1,stop,6.25,-32.5,-36.2,201212,1416.75,1410.5,1410.5,2012-11-29 14:30:00+00:00,2012-11-29 15:00:00+00:00,1417.0,1410.5,3.7,-3280.55
2012-11-30,-1,eow,5.75,-1.25,-4.95,201212,1419.5,1413.75,1419.5,2012-11-30 14:30:00+00:00,2012-11-30 20:30:00+00:00,1413.5,1413.75,3.7,-3285.5
2012-12-03,-1,eow,9.75,31.25,27.55,201212,1424.0,1414.25,1424.0,2012-12-03 15:30:00+00:00,2012-12-03 20:30:00+00:00,1414.0,1407.75,3.7,-3257.95
2012-12-04,1,stop,6.25,-32.5,-36.2,201212,1409.75,1403.5,1403.5,2012-12-04 14:30:00+00:00,2012-12-04 16:00:00+00:00,1410.0,1403.5,3.7,-3294.15
2012-12-05,-1,stop,6.0,-31.25,-34.95,201212,1412.25,1406.25,1412.25,2012-12-05 14:30:00+00:00,2012-12-05 17:00:00+00:00,1406.0,1412.25,3.7,-3329.1
2012-12-06,1,eow,6.75,7.5,3.8,201212,1410.75,1404.0,1404.0,2012-12-06 15:30:00+00:00,2012-12-06 20:30:00+00:00,1411.0,1412.5,3.7,-3325.3
2012-12-10,1,eow,5.5,6.25,2.55,201212,1416.25,1410.75,1410.75,2012-12-10 14:30:00+00:00,2012-12-10 20:30:00+00:00,1416.5,1417.75,3.7,-3322.75
2012-12-11,1,eow,8.25,11.25,7.55,201212,1424.75,1416.5,1416.5,2012-12-11 14:30:00+00:00,2012-12-11 20:30:00+00:00,1425.0,1427.25,3.7,-3315.2
2012-12-12,-1,stop,5.75,-30.0,-33.7,201212,1435.5,1429.75,1435.5,2012-12-12 15:00:00+00:00,2012-12-12 17:30:00+00:00,1429.5,1435.5,3.7,-3348.9
2012-12-13,-1,eow,8.0,16.25,12.55,201212,1431.5,1423.5,1431.5,2012-12-13 16:00:00+00:00,2012-12-13 20:30:00+00:00,1423.25,1420.0,3.7,-3336.35
2012-12-14,-1,eow,9.5,10.0,6.3,201212,1425.5,1416.0,1425.5,2012-12-14 14:30:00+00:00,2012-12-14 20:30:00+00:00,1415.75,1413.75,3.7,-3330.05
2012-12-18,-1,stop,8.75,-45.0,-48.7,201303,1434.25,1425.5,1434.25,2012-12-18 14:30:00+00:00,2012-12-18 15:30:00+00:00,1425.25,1434.25,3.7,-3378.75
2012-12-19,-1,eow,5.25,45.0,41.3,201303,1446.0,1440.75,1446.0,2012-12-19 14:30:00+00:00,2012-12-19 20:30:00+00:00,1440.5,1431.5,3.7,-3337.45
2012-12-20,1,eow,6.75,18.75,15.05,201303,1434.75,1428.0,1428.0,2012-12-20 18:30:00+00:00,2012-12-20 20:30:00+00:00,1435.0,1438.75,3.7,-3322.4
2012-12-21,1,eow,8.75,1.25,-2.45,201303,1424.75,1416.0,1416.0,2012-12-21 15:00:00+00:00,2012-12-21 20:30:00+00:00,1425.0,1425.25,3.7,-3324.85
2012-12-26,-1,eow,5.25,25.0,21.3,201303,1425.5,1420.25,1425.5,2012-12-26 15:30:00+00:00,2012-12-26 20:30:00+00:00,1420.0,1415.0,3.7,-3303.55
2012-12-27,1,stop,7.0,-36.25,-39.95,201303,1418.25,1411.25,1411.25,2012-12-27 14:30:00+00:00,2012-12-27 15:00:00+00:00,1418.5,1411.25,3.7,-3343.5
2012-12-31,1,eow,13.0,118.75,115.05,201303,1397.5,1384.5,1384.5,2012-12-31 14:30:00+00:00,2012-12-31 20:30:00+00:00,1397.75,1421.5,3.7,-3228.45
2013-01-02,1,eow,10.25,43.75,40.05,201303,1448.5,1438.25,1438.25,2013-01-02 14:30:00+00:00,2013-01-02 20:30:00+00:00,1448.75,1457.5,3.7,-3188.4
2013-01-03,1,stop,4.75,-25.0,-28.7,201303,1457.0,1452.25,1452.25,2013-01-03 15:30:00+00:00,2013-01-03 20:00:00+00:00,1457.25,1452.25,3.7,-3217.1
2013-01-04,1,eow,6.5,13.75,10.05,201303,1457.75,1451.25,1451.25,2013-01-04 14:30:00+00:00,2013-01-04 20:30:00+00:00,1458.0,1460.75,3.7,-3207.05
2013-01-07,-1,stop,3.75,-20.0,-23.7,201303,1457.75,1454.0,1457.75,2013-01-07 14:30:00+00:00,2013-01-07 20:30:00+00:00,1453.75,1457.75,3.7,-3230.75
2013-01-08,-1,eow,5.5,-5.0,-8.7,201303,1456.5,1451.0,1456.5,2013-01-08 15:00:00+00:00,2013-01-08 20:30:00+00:00,1450.75,1451.75,3.7,-3239.45
2013-01-09,1,eow,4.25,-2.5,-6.2,201303,1456.0,1451.75,1451.75,2013-01-09 14:30:00+00:00,2013-01-09 20:30:00+00:00,1456.25,1455.75,3.7,-3245.65
2013-01-10,-1,stop,8.0,-41.25,-44.95,201303,1465.0,1457.0,1465.0,2013-01-10 16:00:00+00:00,2013-01-10 19:30:00+00:00,1456.75,1465.0,3.7,-3290.6
2013-01-11,-1,eow,3.5,-15.0,-18.7,201303,1468.25,1464.75,1468.25,2013-01-11 14:30:00+00:00,2013-01-11 20:30:00+00:00,1464.5,1467.5,3.7,-3309.3
2013-01-14,-1,eow,6.5,-10.0,-13.7,201303,1470.75,1464.25,1470.75,2013-01-14 14:30:00+00:00,2013-01-14 20:30:00+00:00,1464.0,1466.0,3.7,-3323.0
2013-01-15,1,eow,7.5,10.0,6.3,201303,1464.0,1456.5,1456.5,2013-01-15 17:00:00+00:00,2013-01-15 20:30:00+00:00,1464.25,1466.25,3.7,-3316.7
2013-01-16,1,eow,4.5,10.0,6.3,201303,1464.5,1460.0,1460.0,2013-01-16 14:30:00+00:00,2013-01-16 20:30:00+00:00,1464.75,1466.75,3.7,-3310.4
2013-01-17,1,eow,12.5,-2.5,-6.2,201303,1476.0,1463.5,1463.5,2013-01-17 17:00:00+00:00,2013-01-17 20:30:00+00:00,1476.25,1475.75,3.7,-3316.6
2013-01-18,-1,stop,3.75,-20.0,-23.7,201303,1478.0,1474.25,1478.0,2013-01-18 14:30:00+00:00,2013-01-18 20:30:00+00:00,1474.0,1478.0,3.7,-3340.3
2013-01-21,1,eow,2.5,12.5,8.8,201303,1480.75,1478.25,1478.25,2013-01-21 15:00:00+00:00,2013-01-21 16:00:00+00:00,1481.0,1483.5,3.7,-3331.5
2013-01-22,1,eow,7.25,22.5,18.8,201303,1482.25,1475.0,1475.0,2013-01-22 17:00:00+00:00,2013-01-22 20:30:00+00:00,1482.5,1487.0,3.7,-3312.7
2013-01-23,1,stop,4.0,-21.25,-24.95,201303,1489.0,1485.0,1485.0,2013-01-23 15:00:00+00:00,2013-01-23 15:30:00+00:00,1489.25,1485.0,3.7,-3337.65
2013-01-24,1,eow,6.75,0.0,-3.7,201303,1490.0,1483.25,1483.25,2013-01-24 14:30:00+00:00,2013-01-24 20:30:00+00:00,1490.25,1490.25,3.7,-3341.35
2013-01-25,1,eow,6.75,2.5,-1.2000000000000002,201303,1497.5,1490.75,1490.75,2013-01-25 18:30:00+00:00,2013-01-25 20:30:00+00:00,1497.75,1498.25,3.7,-3342.55
2013-01-28,-1,eow,4.75,-8.75,-12.45,201303,1500.0,1495.25,1500.0,2013-01-28 15:00:00+00:00,2013-01-28 20:30:00+00:00,1495.0,1496.75,3.7,-3355.0
2013-01-29,1,eow,6.5,26.25,22.55,201303,1497.5,1491.0,1491.0,2013-01-29 14:30:00+00:00,2013-01-29 20:30:00+00:00,1497.75,1503.0,3.7,-3332.45
2013-01-30,-1,eow,7.5,5.0,1.2999999999999998,201303,1506.0,1498.5,1506.0,2013-01-30 19:30:00+00:00,2013-01-30 20:30:00+00:00,1498.25,1497.25,3.7,-3331.15
2013-01-31,1,eow,4.75,-8.75,-12.45,201303,1496.0,1491.25,1491.25,2013-01-31 14:30:00+00:00,2013-01-31 20:30:00+00:00,1496.25,1494.5,3.7,-3343.6
2013-02-01,1,eow,9.75,12.5,8.8,201303,1505.5,1495.75,1495.75,2013-02-01 15:00:00+00:00,2013-02-01 20:30:00+00:00,1505.75,1508.25,3.7,-3334.8
2013-02-04,-1,eow,10.25,30.0,26.3,201303,1508.0,1497.75,1508.0,2013-02-04 15:30:00+00:00,2013-02-04 20:30:00+00:00,1497.5,1491.5,3.7,-3308.5
2013-02-05,1,eow,7.75,23.75,20.05,201303,1501.75,1494.0,1494.0,2013-02-05 14:30:00+00:00,2013-02-05 20:30:00+00:00,1502.0,1506.75,3.7,-3288.45
2013-02-07,-1,eow,7.0,-10.0,-13.7,201303,1511.0,1504.0,1511.0,2013-02-07 15:00:00+00:00,2013-02-07 20:30:00+00:00,1503.75,1505.75,3.7,-3302.15
2013-02-08,1,eow,5.0,23.75,20.05,201303,1508.75,1503.75,1503.75,2013-02-08 14:30:00+00:00,2013-02-08 20:30:00+00:00,1509.0,1513.75,3.7,-3282.1
2013-02-11,-1,eow,5.0,-8.75,-12.45,201303,1517.0,1512.0,1517.0,2013-02-11 14:30:00+00:00,2013-02-11 20:30:00+00:00,1511.75,1513.5,3.7,-3294.55
2013-02-12,1,eow,6.75,0.0,-3.7,201303,1515.75,1509.0,1509.0,2013-02-12 15:00:00+00:00,2013-02-12 20:30:00+00:00,1516.0,1516.0,3.7,-3298.25
2013-02-13,1,stop,3.25,-17.5,-21.2,201303,1520.0,1516.75,1516.75,2013-02-13 14:30:00+00:00,2013-02-13 16:00:00+00:00,1520.25,1516.75,3.7,-3319.45
2013-02-14,1,eow,7.25,7.5,3.8,201303,1517.25,1510.0,1510.0,2013-02-14 15:30:00+00:00,2013-02-14 20:30:00+00:00,1517.5,1519.0,3.7,-3315.65
2013-02-15,1,stop,6.75,-35.0,-38.7,201303,1521.0,1514.25,1514.25,2013-02-15 14:30:00+00:00,2013-02-15 19:00:00+00:00,1521.25,1514.25,3.7,-3354.35
2013-02-19,1,eow,5.25,36.25,32.55,201303,1520.75,1515.5,1515.5,2013-02-19 14:30:00+00:00,2013-02-19 20:30:00+00:00,1521.0,1528.25,3.7,-3321.8
2013-02-20,-1,eow,4.0,83.75,80.05,201303,1530.0,1526.0,1530.0,2013-02-20 14:30:00+00:00,2013-02-20 20:30:00+00:00,1525.75,1509.0,3.7,-3241.75
2013-02-21,-1,eow,7.25,5.0,1.2999999999999998,201303,1508.25,1501.0,1508.25,2013-02-21 14:30:00+00:00,2013-02-21 20:30:00+00:00,1500.75,1499.75,3.7,-3240.45
2013-02-22,-1,stop,5.25,-27.5,-31.2,201303,1509.75,1504.5,1509.75,2013-02-22 15:00:00+00:00,2013-02-22 17:30:00+00:00,1504.25,1509.75,3.7,-3271.65
2013-02-25,1,stop,9.0,-46.25,-49.95,201303,1523.5,1514.5,1514.5,2013-02-25 15:00:00+00:00,2013-02-25 15:30:00+00:00,1523.75,1514.5,3.7,-3321.6
2013-02-26,1,stop,7.5,-38.75,-42.45,201303,1495.0,1487.5,1487.5,2013-02-26 14:30:00+00:00,2013-02-26 15:30:00+00:00,1495.25,1487.5,3.7,-3364.05
2013-02-27,1,eow,7.0,88.75,85.05,201303,1497.0,1490.0,1490.0,2013-02-27 14:30:00+00:00,2013-02-27 20:30:00+00:00,1497.25,1515.0,3.7,-3279.0
2013-02-28,-1,stop,5.5,-28.75,-32.45,201303,1519.25,1513.75,1519.25,2013-02-28 14:30:00+00:00,2013-02-28 17:30:00+00:00,1513.5,1519.25,3.7,-3311.45
2013-03-01,-1,stop,10.25,-52.5,-56.2,201303,1513.5,1503.25,1513.5,2013-03-01 14:30:00+00:00,2013-03-01 15:30:00+00:00,1503.0,1513.5,3.7,-3367.65
2013-03-04,1,eow,8.0,36.25,32.55,201303,1516.5,1508.5,1508.5,2013-03-04 15:30:00+00:00,2013-03-04 20:30:00+00:00,1516.75,1524.0,3.7,-3335.1
2013-03-05,1,eow,6.5,27.5,23.8,201303,1532.75,1526.25,1526.25,2013-03-05 14:30:00+00:00,2013-03-05 20:30:00+00:00,1533.0,1538.5,3.7,-3311.3
2013-03-06,-1,eow,5.25,-7.5,-11.2,201303,1544.75,1539.5,1544.75,2013-03-06 15:30:00+00:00,2013-03-06 20:30:00+00:00,1539.25,1540.75,3.7,-3322.5
2013-03-07,1,eow,5.5,-3.75,-7.45,201303,1544.25,1538.75,1538.75,2013-03-07 14:30:00+00:00,2013-03-07 20:30:00+00:00,1544.5,1543.75,3.7,-3329.95
2013-03-08,-1,eow,8.75,-26.25,-29.95,201303,1553.5,1544.75,1553.5,2013-03-08 14:30:00+00:00,2013-03-08 20:30:00+00:00,1544.5,1549.75,3.7,-3359.9
2013-03-12,1,stop,3.0,-16.25,-19.95,201306,1549.75,1546.75,1546.75,2013-03-12 14:00:00+00:00,2013-03-12 15:00:00+00:00,1550.0,1546.75,3.7,-3379.85
2013-03-13,-1,stop,6.0,-31.25,-34.95,201306,1548.75,1542.75,1548.75,2013-03-13 13:30:00+00:00,2013-03-13 16:00:00+00:00,1542.5,1548.75,3.7,-3414.8
2013-03-14,1,eow,4.5,7.5,3.8,201306,1554.75,1550.25,1550.25,2013-03-14 13:30:00+00:00,2013-03-14 19:30:00+00:00,1555.0,1556.5,3.7,-3411.0
2013-03-15,-1,eow,5.25,-6.25,-9.95,201306,1558.75,1553.5,1558.75,2013-03-15 13:30:00+00:00,2013-03-15 19:30:00+00:00,1553.25,1554.5,3.7,-3420.95
2013-03-18,1,eow,13.5,11.25,7.55,201306,1543.0,1529.5,1529.5,2013-03-18 13:30:00+00:00,2013-03-18 19:30:00+00:00,1543.25,1545.5,3.7,-3413.4
2013-03-19,-1,eow,6.0,13.75,10.05,201306,1551.25,1545.25,1551.25,2013-03-19 14:30:00+00:00,2013-03-19 19:30:00+00:00,1545.0,1542.25,3.7,-3403.35
2013-03-20,1,eow,10.75,-2.5,-6.2,201306,1552.75,1542.0,1542.0,2013-03-20 13:30:00+00:00,2013-03-20 19:30:00+00:00,1553.0,1552.5,3.7,-3409.55
2013-03-21,-1,eow,7.75,17.5,13.8,201306,1550.75,1543.0,1550.75,2013-03-21 14:00:00+00:00,2013-03-21 19:30:00+00:00,1542.75,1539.25,3.7,-3395.75
2013-03-22,1,eow,8.25,31.25,27.55,201306,1544.5,1536.25,1536.25,2013-03-22 13:30:00+00:00,2013-03-22 19:30:00+00:00,1544.75,1551.0,3.7,-3368.2
2013-03-25,-1,eow,6.25,41.25,37.55,201306,1560.5,1554.25,1560.5,2013-03-25 13:30:00+00:00,2013-03-25 19:30:00+00:00,1554.0,1545.75,3.7,-3330.65
2013-03-26,1,eow,4.75,25.0,21.3,201306,1552.5,1547.75,1547.75,2013-03-26 13:30:00+00:00,2013-03-26 19:30:00+00:00,1552.75,1557.75,3.7,-3309.35
2013-03-27,-1,eow,13.0,-50.0,-53.7,201306,1560.5,1547.5,1560.5,2013-03-27 13:30:00+00:00,2013-03-27 19:30:00+00:00,1547.25,1557.25,3.7,-3363.05
2013-03-28,1,eow,7.75,12.5,8.8,201306,1559.0,1551.25,1551.25,2013-03-28 13:30:00+00:00,2013-03-28 19:30:00+00:00,1559.25,1561.75,3.7,-3354.25
2013-04-01,1,stop,4.75,-25.0,-28.7,201306,1564.0,1559.25,1559.25,2013-04-01 13:30:00+00:00,2013-04-01 14:00:00+00:00,1564.25,1559.25,3.7,-3382.95
2013-04-02,1,eow,8.0,0.0,-3.7,201306,1563.75,1555.75,1555.75,2013-04-02 13:30:00+00:00,2013-04-02 19:30:00+00:00,1564.0,1564.0,3.7,-3386.65
2013-04-03,-1,eow,3.5,77.5,73.8,201306,1567.75,1564.25,1567.75,2013-04-03 13:30:00+00:00,2013-04-03 19:30:00+00:00,1564.0,1548.5,3.7,-3312.85
2013-04-04,1,stop,9.25,-47.5,-51.2,201306,1556.5,1547.25,1547.25,2013-04-04 14:00:00+00:00,2013-04-04 17:00:00+00:00,1556.75,1547.25,3.7,-3364.05
